seller_id,total_orders,avg_delivery,late_rate,avg_review,avg_price,high_late_rate,low_review_score,slow_delivery,is_flagged
1d4587203296c8f4ad134dc286fa6db0,41,9.097560975609756,0.04878048780487805,4.365853658536586,55.792682926829265,0,0,0,0
1d503743d2526f03f0c2c89540ee008c,17,8.588235294117647,0.058823529411764705,4.235294117647059,30.355294117647055,0,0,0,0
1d8dbc4f32378d715c717c1c1fc57bae,97,14.22680412371134,0.09278350515463918,3.948453608247423,115.52567010309278,0,0,0,0
1da366cade6d8276e7d8beea7af5d4bf,48,16.979166666666668,0.125,4.0,132.26229166666667,0,0,0,0
1da3aeb70d7989d1e6d9b0e887f97c23,324,7.811728395061729,0.04938271604938271,4.083333333333333,26.89679012345679,0,0,0,0
1dc2de47ee26a0a5b12dc14fd6dc0dea,27,14.296296296296296,0.1111111111111111,4.518518518518518,61.86296296296296,0,0,0,0
1dcfa3835714681d4ba4a93bc1e0fd41,14,15.5,0.0,4.142857142857143,84.75714285714287,0,0,0,0
1dfe5347016252a7884b694d4f10f5c4,26,19.03846153846154,0.23076923076923078,3.1923076923076925,62.78846153846154,1,0,0,1
1e483cc5c76fef08d3ca05f9a8af7d01,10,7.6,0.0,4.4,19.472,0,0,0,0
1e8b33f18b4f7598d87f5cbee2282cc2,139,7.359712230215828,0.04316546762589928,4.316546762589928,123.98244604316548,0,0,0,0
1eade46fba20122dc4aefb379f8c636b,75,11.493333333333334,0.13333333333333333,4.306666666666667,48.471599999999995,0,0,0,0
1f1bb1f0859883505541bdd6606193e5,29,13.758620689655173,0.10344827586206896,4.310344827586207,478.54655172413794,0,0,0,0
1f50f920176fa81dab994f9023523100,1926,14.939252336448599,0.09449636552440291,3.997403946002077,55.37679646936656,0,0,0,0
1f867308a0ce13133a4e639ff4de0c02,13,10.0,0.0,4.538461538461538,68.75461538461539,0,0,0,0
1f9ab4708f3056ede07124aad39a2554,77,13.714285714285714,0.05194805194805195,4.116883116883117,172.89519480519482,0,0,0,0
1fdc574883ef3b33ad41562d93f3a74a,18,9.722222222222221,0.05555555555555555,4.444444444444445,236.16666666666666,0,0,0,0
1fe5540d7c1c37a595fefbacd5570d9e,25,11.6,0.04,4.28,181.50400000000002,0,0,0,0
2009a095de2a2a41626f6c6d7722678d,12,9.166666666666666,0.0,3.9166666666666665,32.4075,0,0,0,0
2059c39f76271d4ca3f15b5ffaccc8b8,12,8.916666666666666,0.0,4.5,50.40833333333333,0,0,0,0
2089a6d640999f9b9141ac719b2af596,41,18.975609756097562,0.14634146341463414,3.926829268292683,187.22,0,0,0,0
20cb7c2fde3e5bf10f0bbe7394e1c6a9,50,11.52,0.1,3.9,16.9,0,0,0,0
20d83f3ef0e6925fd74bfd59170babf7,54,8.092592592592593,0.037037037037037035,4.351851851851852,53.770370370370365,0,0,0,0
2138ccb85b11a4ec1e37afbd1c8eda1f,419,10.71599045346062,0.05489260143198091,3.918854415274463,28.85255369928401,0,0,0,0
213b25e6f54661939f11710a6fddb871,190,14.784210526315789,0.11052631578947368,3.8421052631578947,79.50500000000001,0,0,0,0
2156f2671501a81034d7d07f217609d0,21,14.761904761904763,0.14285714285714285,4.0,138.54761904761904,0,0,0,0
218d46b86c1881d022bce9c68a7d4b15,420,13.054761904761905,0.09047619047619047,4.1761904761904765,127.88166666666667,0,0,0,0
218f991754f360af9c2daa5e0b8e990c,17,12.882352941176471,0.11764705882352941,3.5294117647058822,209.07764705882354,0,0,0,0
